id,Title
620,Takahashi Rumiko Gekijou Ningyo no Mori
41353,The God of High School
1555,Tokimeki Memorial: Only Love
3137,Tsurikichi Sanpei
33589,ViVid Strike!
32899,Watashi ga Motete Dousunda
553,Yami no Matsuei
40930,Azur Lane: Bisoku Zenshin!
58,Blue Gender
1683,Di Gi Charat Nyo
5658,Great Mazinger
2799,Hello! Sandybell
31405,Joker Game
21563,Kamigami no Asobi
1516,Kirarin☆Revolution
12175,Koi to Senkyo to Chocolate
252,Madlax
11761,Medaka Box
21603,Mekakucity Actors
286,B'T X
31417,Binan Koukou Chikyuu Boueibu LOVE! LOVE!
17917,Danball Senki Wars
1826,Deltora Quest
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria
31737,Gakusen Toshi Asterisk 2nd Season
3299,H2O: Footprints in the Sand
11785,Haiyore! Nyaruko-san
247,Harukanaru Toki no Naka de: Hachiyou Shou
14653,Hayate no Gotoku! Can't Take My Eyes Off You
16982,Hayate no Gotoku! Cuties
41109,Log Horizon: Entaku Houkai
33299,Magic-Kyun! Renaissance
16890,Makai Ouji: Devils and Realist
6262,Manga Sekai Mukashibanashi
5030,Maria†Holic
31722,Nanatsu no Taizai: Seisen no Shirushi
1199,Nintama Rantarou
2369,Rental Magica
4021,Seiyou Kottou Yougashiten: Antique
27899,Tokyo Ghoul √A
21085,Witch Craft Works
30307,Monster Musume no Iru Nichijou
40483,Murenase! Seton Gakuen
39292,Princess Connect! Re:Dive
27441,Show By Rock!!
32038,Show By Rock!! #
41520,Show by Rock!! Stars!!
22687,Terra Formars
3455,To LOVE-Ru
19383,Yami Shibai
4651,Yume no Crayon Oukoku
36726,Yuragi-sou no Yuuna-san
7152,Anyamal Tantei Kiruminzoo
32313,Concrete Revolutio: Choujin Gensou - The Last Song
12651,Danball Senki W
6747,Dance in the Vampire Bund
1179,Gakuen Senki Muryou
384,Gantz
23539,Gudetama
1316,Idaten Jump
10372,Kamisama Dolls
1261,Kyattou Ninden Teyandee
311,Ace wo Nerae!
284,Area 88 (TV)
998,Blue Seed
9539,Cardfight!! Vanguard
1046,Elf wo Karu Mono-tachi II
39463,Gleipnir
1592,Hataraki Man
3616,Kamen no Maid Guy
36548,Kokkoku
31815,"Kono Danshi, Mahou ga Oshigoto Desu."
39531,Kuutei Dragons
1688,Nanatsu-iro★Drops
12119,Natsu-iro Kiseki
4662,Neo Angelique Abyss: Second Age
2283,Red Baron
11751,Senki Zesshou Symphogear
2604,Sky Girls
35540,Slow Start
36475,Sword Art Online Alternative: Gun Gale Online
21439,Uta no☆Prince-sama♪: Maji Love Revolutions
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!
754,Yuki no Joou (TV)
14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru
8057,Shin Koihime†Musou: Otome Tairan
37569,Sirius
12321,Thermae Romae
41226,Uzaki-chan wa Asobitai!
30383,Classroom☆Crisis
2913,Daisougen no Chiisana Tenshi: Bush Baby
1045,Elf wo Karu Mono-tachi
603,Futari wa Precure
383,Galaxy Angel
2815,Geragera Boes Monogatari
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie
4198,Koutetsu Jeeg
1184,Lost Universe
7761,Masuda Kousuke Gekijou Gag Manga Biyori +
230,Air Master
971,Astro Boy: Tetsuwan Atom
41266,Bessatsu Olympia Kyklos
12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou
2803,Densetsu no Yuusha Da Garn
2416,Grander Musashi RV
3418,Jungle no Ouja Taa-chan
1025,Kachou Ouji
2130,Kaibutsu Oujo
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.
4191,Popolocrois Monogatari
907,Princess Princess
11835,Qin Shi Ming Yue: Zhu Zi Bai Jia
20047,Sakura Trick
687,Tokyo Mew Mew
3672,Tottemo! Luckyman
1546,Negima!?
24211,Orenchi no Furo Jijou
3424,Porphy no Nagai Tabi
5307,Sora wo Kakeru Shoujo
31680,Super Lovers
39078,Aikatsu Friends!: Kagayaki no Jewel
7081,Danball Senki
3312,Dr. Slump
33203,Fukumenkei Noise
13163,Furusato Saisei: Nippon no Mukashibanashi
243,Gravitation
598,Jinzou Ningen Kikaider The Animation
9013,Kuruneko 2nd Season
291,D.C.S.S: Da Capo Second Season
930,Densetsu Kyojin Ideon
5197,Dragon League
32686,Keijo!!!!!!!!
34825,Keppeki Danshi! Aoyama-kun
1573,Kishin Douji Zenki
33003,Mahou Shoujo Ikusei Keikaku
1492,Project ARMS
12281,Rinne no Lagrange Season 2
342,Starship Operators
3667,Strike Witches
34009,To Be Hero
343,Tsukuyomi: Moon Phase
19023,"Wake Up, Girls!"
3691,Watashi to Watashi: Futari no Lotte
3656,Monochrome Factor
525,Otogizoushi
325,Peach Girl
28617,Punch Line
941,Renkin San-kyuu Magical? Pokaan
508,Tottoko Hamtarou
33478,UQ Holder!: Mahou Sensei Negima! 2
3457,Vampire Knight
4415,World Destruction: Sekai Bokumetsu no Rokunin
48,.hack//Sign
33573,BanG Dream!
8,Bouken Ou Beet
8206,Hime Chen! Otogi Chikku Idol Lilpri
5968,Kinnikuman II Sei: Ultimate Muscle 2
9712,Maria†Holic Alive
34209,Meiji Tokyo Renka
2554,Ai Shoujo Pollyanna Story
31080,Anne Happy♪
6901,Battle Spirits: Shounen Gekiha Dan
16157,Choujigen Game Neptune The Animation
1726,Devil May Cry
116,El Hazard: The Wanderers
34290,Kirakira☆Precure A La Mode
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita
34338,Lost Song
157,Mahou Sensei Negima!
1137,Mushrambo
16910,Namiuchigiwa no Muromi-san
3059,Ninja Senshi Tobikage
37221,Release the Spyce
3136,Ochamegami Monogatari: Korokoro Pollon
35484,Osake wa Fuufu ni Natte kara
4214,Rosario to Vampire Capu2
3493,Ryuusei no Rockman Tribe
32881,Tiger Mask W
1128,UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku
2716,Urayasu Tekkin Kazoku
1891,YAT Anshin! Uchuu Ryokou
1249,"Zone of the Enders: Dolores, I"
9776,A-Channel
27655,Aldnoah.Zero 2nd Season
3079,Aoki Ryuusei SPT Layzner
2706,Bakusou Kyoudai Let's & Go WGP
9314,Fractale
10507,Inazuma Eleven Go
37178,Kiratto Pri☆chan
3654,Macademi Wasshoi!
36873,Back Street Girls: Gokudolls
3460,Bosco Daibouken
859,Digimon Savers
1929,Futari wa Precure: Max Heart
127,Gate Keepers
36906,Jashin-chan Dropkick
2389,Kagaku Ninja-tai Gatchaman
621,Night Walker: Mayonaka no Tantei
1236,SF Saiyuuki Starzinger
1104,Shinkon Gattai Godannar!! 2nd Season
36536,Starmyu 3rd Season
3737,Usavich
39710,Yesterday wo Utatte
9331,Yumekui Merry
607,Otogi Juushi Akazukin
162,Pita Ten
40763,Show By Rock!! Mashumairesh!!
7768,Tantei Opera Milky Holmes
33037,Tsukiuta. The Animation
37722,Uchi no Maid ga Uzasugiru!
39942,Uchi Tama?! Uchi no Tama Shirimasen ka?
32230,Xi You Ji
308,Zettai Shounen
5342,Asura Cryin'
579,Battle Programmer Shirase
33475,Busou Shoujo Machiavellianism
3432,Chou Mashin Eiyuuden Wataru
16385,Dog Days''
456,Gokujou Seitokai
1180,Hyper Police
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu
2569,Jungle Book Shounen Mowgli
3653,Kurogane no Linebarrels
39017,Kyokou Suiri
37206,Anima Yell!
1668,Bakuten Shoot Beyblade G Revolution
750,Binchou-tan
3407,Blassreiter
10155,Dog Days
38062,Endro~!
16726,gdgd Fairies 2
20945,Iron Kid
5967,Kinnikuman II Sei: Ultimate Muscle
40327,Mewkledreamy
32962,Occultic;Nine
1710,Rockman.EXE
35994,Satsuriku no Tenshi
789,Shinigami no Ballad.
10014,Shouwa Monogatari
229,Ninin ga Shinobuden
31559,Prince of Stride: Alternative
33019,Reikenzan: Eichi e no Shikaku
11227,Rinne no Lagrange
419,Samurai Deeper Kyou
31229,Servamp
174,Tenjou Tenge
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou
3359,Amatsuki
7817,B-gata H-kei
5155,Genji Monogatari Sennenki
41312,Kami-tachi ni Hirowareta Otoko
5039,Kurozuka
2573,Minami no Niji no Lucy
873,.hack//Roots
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne
40266,Aikatsu on Parade!
17827,Daitoshokan no Hitsujikai
2165,Gegege no Kitarou (2007)
1022,Generator Gawl
21431,Gokukoku no Brynhildr
38161,Kabukichou Sherlock
9693,Moshidora
30375,Starmyu
1587,Tenpou Ibun: Ayakashi Ayashi
5343,Monkey Punch: Manga Katsudou Daishashin
2084,NG Knight Ramune & 40
6324,Omamori Himari
2805,Onegai! Samia Don
1792,Overman King Gainer
1942,Rocket Girls
35905,Ryuuou no Oshigoto!
19365,Samurai Flamenco
1568,Sumomomo Momomo: Chijou Saikyou no Yome
26453,Tribe Cool Crew
5830,Tsurupika Hagemaru-kun
30355,Wakaba*Girl
1844,Clamp Gakuen Tanteidan
2595,D.C.II: Da Capo II
3561,Dennou Boukenki Webdiver
29589,Denpa Kyoushi (TV)
126,Futakoi Alternative
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.
37259,Hanebado!
2694,Hidamari no Ki
17741,Kimi no Iru Machi
1707,Kinnikuman II Sei
2157,Koutetsushin Jeeg
28423,Kyoukai no Rinne (TV)
3710,Hakaba Kitarou
29785,Jitsu wa Watashi wa
968,Kakutou Bijin Wulong: Rebirth
3837,Mashin Eiyuuden Wataru
3313,Montana Jones
2200,Muteki Choujin Zanbot 3
37926,Nakanohito Genome [Jikkyouchuu]
169,Shingetsutan Tsukihime
2758,Shippuu! Iron Leaguer
3754,Tongari Boushi no Memole
31442,Musaigen no Phantom World
39539,No Guns Life
561,Sakura Taisen
23201,Sengoku Basara: Judge End
6973,Senkou no Night Raid
538,Shin Tenchi Muyou!
18677,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita.
11837,Zetman
2404,Zombie-Loan
244,Agatha Christie no Meitantei Poirot to Marple
1186,Battle Athletess Daiundoukai (TV)
27727,Binan Koukou Chikyuu Boueibu LOVE!
8394,Cyborg 009 (TV)
45782,D4DJ Petit Mix
16512,Devil Survivor 2 The Animation
32212,Ensemble Stars!
1465,Hakaima Sadamitsu
24909,Kaitou Joker
5914,Kanamemo
3349,Kiddy GiRL-AND
10370,Metal Fight Beyblade 4D
1040,Mizuiro Jidai
280,Animal Yokochou
1214,Binbou Shimai Monogatari
9367,Freezing
30544,Gakusen Toshi Asterisk
32607,Gi(a)rlish Number
21511,Kantai Collection: KanColle
11079,Kill Me Baby
39388,Koisuru Asteroid
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki
39948,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season
592,PopoloCrois
37202,Radiant
13377,Recorder to Randoseru Re♪
30363,Shinmai Maou no Testament Burst
32555,Stella no Mahou
24133,Taimadou Gakuen 35 Shiken Shoutai
5992,Tsuyoshi Shikkari Shinasai
3486,Yuusha Tokkyuu Might Gaine
800,NieA Under 7
196,Onegai☆Twins
2363,Pokemon Housoukyoku
2713,Rockman.EXE Beast+
22663,Seiken Tsukai no World Break
2415,Super Fishing Grander Musashi
751,Bomberman Jetters
5071,Croket!
36049,Dagashi Kashi 2
37496,Double Decker! Doug & Kirill
34280,Gamers!
2230,Hana no Ko Lunlun
37517,Happy Sugar Life
8630,Hidan no Aria
40359,Ikebukuro West Gate Park
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu
2772,Juushin Enbu: Hero Tales
143,Kannazuki no Miko
21671,Keroro
2215,Kishin Taisen Gigantic Formula
38301,Kouya no Kotobuki Hikoutai
3162,Makiba no Shoujo Katri
18391,Mini Van
34881,Aho Girl
36864,Akkun to Kanojo
33371,Atom: The Beginning
5217,Goal FH: Field Hunter
23945,Majimoji Rurumo
8410,Metal Fight Beyblade: Baku
4086,Muka Muka Paradise
1603,Super Robot Taisen OG: Divine Wars
15489,Yu☆Gi☆Oh! Zexal Second
3505,Yuusha Shirei Dagwon
3615,Neo Angelique Abyss
4936,Ninja Hattori-kun
41345,Noblesse
1727,Shinkyoku Soukai Polyphonica
36817,Sunohara-sou no Kanrinin-san
4066,Tytania
2087,VS Knight Lamune & 40 Fire
3501,Wellber no Monogatari: Sisters of Wellber Zwei
11285,Black★Rock Shooter (TV)
292,Dear Boys
28221,Etotama
13161,Hagure Yuusha no Aesthetica
4334,Heroman
7088,Ichiban Ushiro no Daimaou
580,Kogepan
4151,Blade of the Immortal
2684,Buzzer Beater 2nd Season
812,Chikyuu Shoujo Arjuna
111,Corrector Yui
35928,Devils Line
2819,Dragon Quest: Yuusha Abel Densetsu
115,El Hazard: The Alternative World
3053,Ganbare! Kickers
1448,Hyakujuu-Ou GoLion
1230,Innocent Venus
2757,Juuni Senshi Bakuretsu Eto Ranger
41930,Kamisama ni Natta Hi
33240,Koneko no Chi: Ponponra Daibouken
22013,Koukaku Kidoutai Nyuumon Arise
670,Lamune
149,Loveless
5520,Onegai My Melody Sukkiri♪
5440,Ougon Yuusha Goldran
1638,Peter Pan no Bouken
6112,Shin Koihime†Musou
36531,Shinkansen Henkei Robo Shinkalion The Animation
37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!"
6165,White Album 2nd Season
14355,Yama no Susume
4548,Yozakura Quartet
1469,Monster Farm: Enbanseki no Himitsu
34034,Pokemon Sun & Moon
21325,Pupipo!
10572,Ro-Kyu-Bu!
35589,Toji no Miko
33023,Touken Ranbu: Hanamaru
36793,3D Kanojo: Real Girl
2579,Anime 80-nichikan Sekai Isshuu
109,Bakuretsu Tenshi
38020,Beatless Final Stage
13145,Cardfight!! Vanguard: Asia Circuit-hen
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten
261,Happy☆Lesson: Advance
2938,Idol Densetsu Eriko
38256,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV)
41812,Megami-ryou no Ryoubo-kun.
36982,Micchiri Neko
34901,Beyblade Burst God
33041,Bubuki Buranki: Hoshi no Kyojin
2916,Genki Bakuhatsu Ganbaruger
2390,Hoshi no Kirby
8277,Hyakka Ryouran: Samurai Girls
38235,Inazuma Eleven: Orion no Kokuin
727,Kingyo Chuuihou!
24629,Koufuku Graffiti
1018,Majutsushi Orphen: Revenge
4051,Net Ghost Pipopa
2993,Rosario to Vampire
1517,Silent Möbius
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida
18095,Nourin
1892,YAT Anshin! Uchuu Ryokou 2
40148,22/7
40677,Argonavis from BanG Dream!
32866,Brave Witches
10348,Fireball Charming
11809,gdgd Fairies
5688,Gegege no Kitarou (1968)
3012,Gekitou! Crush Gear Turbo
33421,Hitori no Shita: The Outcast
509,I My Me! Strawberry Eggs
1956,Ikkitousen: Dragon Destiny
45572,Mahouka Koukou no Yuutousei
2223,Maple Town Monogatari
285,Argento Soma
37525,Babylon
11241,Brave 10
1219,Chocotto Sister
2166,Doujin Work
8503,Fushigi Mahou Fun Fun Pharmacy
266,Gunparade March: Arata Naru Kougunka
649,Hanaukyou Maid-tai: La Verite
3811,Hoshi no Oujisama Petit Prince
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima
30651,Itoshi no Muco
7904,Kemono no Souja Erin Recaps
18495,Kitakubu Katsudou Kiroku
2403,Kodomo no Jikan (TV)
193,Maburaho
33487,Masamune-kun no Revenge
31404,Netoge no Yome wa Onnanoko ja Nai to Omotta?
6902,Saikyou Bushouden: Sangoku Engi
32032,Seikaisuru Kado
36432,Toaru Majutsu no Index III
1243,Night Head Genesis
42627,Peach Boy Riverside
3765,Pygmalio
30806,Schwarzesmarken
22877,Seireitsukai no Blade Dance
2578,TaoTao Ehonkan Sekai Doubutsu Banashi
20473,Teekyuu 3
2705,Bakusou Kyoudai Let's & Go
38390,Chuubyou Gekihatsu Boy
11703,Code:Breaker
18001,Freezing Vibration
3807,Honoo no Alpenrose: Judy & Randy
7580,Ikkitousen: Xtreme Xecutor
554,Koutetsu Tenshi Kurumi
630,Mahoutsukai Tai! (TV)
4807,Mashin Eiyuuden Wataru 2
3631,Aoi Blink
694,Canvas 2: Niji-iro no Sketch
11457,Chibi☆Devi!
1675,Chou Robot Seimeitai Transformers Micron Densetsu
2259,Dr. Rin ni Kiitemite!
21407,Happiness Charge Precure!
40610,Healin' Good♡Precure
1082,Hikari to Mizu no Daphne
33948,Hinako Note
4196,Ikkitousen: Great Guardians
4935,Ikkyuu-san
5834,Kyojin no Hoshi
38778,Midara na Ao-chan wa Benkyou ga Dekinai
38924,Nekopara
39609,Ochikobore Fruit Tart
25099,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken"
25859,Re-Kan!
23233,Shinmai Maou no Testament
33433,Shuumatsu no Izetta
23209,Sora no Method
19841,Super Seisyun Brothers
965,Yoshinaga-sanchi no Gargoyle
13201,Monster Farm: Legend e no Michi
942,Nishi no Yoki Majo: Astraea Testament
6201,Princess Lover!
11841,Qin Shi Ming Yue: Ye Jin Tianming
5203,Shin Maple Town Monogatari: Palm Town-hen
5734,Tayutama: Kiss on My Deity
21845,Ushinawareta Mirai wo Motomete
4999,Asu no Yoichi!
62,D.C.: Da Capo
42192,Edens Zero
3579,Getter Robo
36587,Granblue Fantasy The Animation Season 2
1721,Hitohira
10079,Hoshizora e Kakaru Hashi
4262,Koihime†Musou
146,Kono Minikuku mo Utsukushii Sekai
37458,Kyoto Teramachi Sanjou no Holmes
5962,Metal Fight Beyblade
89,Mobile Suit Victory Gundam
1550,Attack No.1
21729,Cardfight!! Vanguard: Legion Mate-hen
293,Di Gi Charat
37990,Gurazeni Season 2
15377,Hyakka Ryouran: Samurai Bride
518,Mahou no Princess Minky Momo
273,Mahoutsukai ni Taisetsu na Koto
860,Makai Senki Disgaea
616,Nurse Angel Ririka SOS
19919,Tesagure! Bukatsumono
3317,Uchuusen Sagittarius
278,Viewtiful Joe
3761,Wanwan Sanjuushi
9883,Osomatsu-kun (1988)
21881,Sword Art Online II
18121,Teekyuu 2
1127,UFO Princess Valkyrie
5505,Viper's Creed
21639,Yu☆Gi☆Oh! Arc-V
2221,Aishite Knight
4657,Arad Senki: Slap Up Party
288,Bakuten Shoot Beyblade
32664,Bananya
37982,Domestic na Kanojo
43229,Godzilla: S.P
41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω
33018,Katsugeki/Touken Ranbu
25939,Mahou Shoujo Lyrical Nanoha ViVid
10213,Maji de Watashi ni Koi Shinasai!
2707,Majime ni Fumajime Kaiketsu Zorori
2546,Alps Monogatari: Watashi no Annette
13029,Arashi no Yoru ni: Himitsu no Tomodachi
1893,Azuki-chan
36483,B-Project: Zecchou*Emotion
37476,Cardfight!! Vanguard (2018)
38940,Cop Craft
3116,Dash! Yonkurou
6055,F
318,Hand Maid May
41911,Hanyou no Yashahime: Sengoku Otogizoushi
12461,Hiiro no Kakera
3836,Meiken Jolie
26351,Nagato Yuki-chan no Shoushitsu
5395,Nekketsu Saikyou Go-Saurer
33668,Soushin Shoujo Matoi
1703,Tokyo Tribe 2
1218,Tonagura!
447,Weiß Kreuz
4773,Yamato Takeru
1897,Zettai Muteki Raijin-Oh
39583,number24
2826,Oz no Mahoutsukai (1986)
5940,Seiken no Blacksmith
42205,Shaman King (2021)
4810,Shinzou Ningen Casshern
2620,Spider Riders: Yomigaeru Taiyou
2965,Suteki Tantei Labyrinth
26395,Teekyuu 4
34474,Tsukipro The Animation
2964,Blue Drop: Tenshi-tachi no Gikyoku
296,Dragon Drive
1599,Eat-Man '98
19067,Future Card Buddyfight
7619,Gegege no Kitarou (1996)
39417,Granbelm
297,Grenadier: Hohoemi no Senshi
17919,Houkago no Pleiades (TV)
6509,Kiteretsu Daihyakka
5891,Kousoku Denjin Albegus
1502,Mahou Shoujo Pretty Sammy (1996)
37964,Mayonaka no Occult Koumuin
3425,Meiken Lassie
19877,Battle Spirits: Sword Eyes Gekitouden
1123,Bouken Ou Beet Excellion
16355,Dansai Bunri no Crime Edge
8536,Fortune Arterial: Akai Yakusoku
2494,Goshuushou-sama Ninomiya-kun
38276,Houkago Saikoro Club
9041,IS: Infinite Stratos
2556,Jungle Taitei (1989)
33197,Lostorage Incited WIXOSS
37487,Muhyo to Rouji no Mahouritsu Soudan Jimusho
1882,Sasami: Mahou Shoujo Club 2
623,Shichinin no Nana
12191,Smile Precure!
605,Tenshi ni Narumon!
31430,Terra Formars: Revenge
36654,Tsukumogami Kashimasu
688,Uta∽Kata
34580,Nana Maru San Batsu
19855,Nobunagun
4054,Norimono Oukoku BuBu ChaCha
7845,Seton Doubutsuki
4514,Seton Doubutsuki: Kuma no Ko Jacky
1541,Souten no Ken
1532,Suki na Mono wa Suki Dakara Shou ga Nai!!
30567,Teekyuu 5
3196,Wakakusa no Charlotte
1533,Ai Tenshi Densetsu Wedding Peach
886,Amaenaide yo!! Katsu!!
2576,Araiguma Rascal
495,Bakuretsu Hunters
27737,Battle Spirits: Burning Soul
32483,Cheer Danshi!!
31147,Concrete Revolutio: Choujin Gensou
8624,Digimon Xros Wars
17497,Jewelpet Happiness
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen
33788,Marginal#4: Kiss kara Tsukuru Big Bang
7590,Mayoi Neko Overrun!
28817,Mikagura Gakuen Kumikyoku (TV)
2231,Miyuki
3438,Moero! Top Striker
9624,30-sai no Hoken Taiiku
17082,Aiura
28391,Ao no Kanata no Four Rhythm
1669,Bakuten Shoot Beyblade 2002
4286,Bonobono (TV)
1068,Chou Denji Robo Combattler V
956,Daikuu Maryuu Gaiking
17092,Dallyeola Hani
2814,Dondon Dommel to Ron
9330,Dragon Crisis!
12471,Eureka Seven AO
271,Gad Guard
33392,Gakuen Handsome
35983,Harukana Receive
2749,Heisei Inu Monogatari Bow
618,Juubee Ninpuuchou: Ryuuhougyoku-hen
2598,Juusenki L-Gaim
40880,Kiratto Pri☆chan Season 3
7593,Kiss x Sis (TV)
2038,Mahou no Star Magical Emi
5249,Mitsume ga Tooru
2970,Night Wizard
9922,Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.
38009,Re:Stage! Dream Days♪
14515,Sasami-san@Ganbaranai
1103,Shinkon Gattai Godannar!!
3098,Shutsugeki! Machine Robo Rescue
4532,Taiyou no Yuusha Fighbird
3008,Time Bokan Series: Yatterman
1377,Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden
11615,Morita-san wa Mukuchi. 2
21177,Nobunaga the Fool
10197,Nyanpire The Animation
2783,Oyayubi Hime Monogatari
4742,Papa to Odorou
12863,Pretty Rhythm: Dear My Future
11491,Recorder to Randoseru Do♪
31716,Rewrite
533,Sensei no Ojikan: Doki Doki School Hours
13679,Tottoko Hamtarou Hai!
31427,Zinba
234,Dan Doh!!
4362,Fireball
771,Ginyuu Mokushiroku Meine Liebe Wieder
31629,Granblue Fantasy The Animation
4050,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu
222,Mezzo DSA
2786,Bakegyamon
3271,Bakutou Sengen Daigunder
563,DNA²
5973,Fight Ippatsu! Juuden-chan!!
37611,Future Card Buddyfight Battsu: All-Star Fight
11307,Ginga Patrol PJ
34834,Hina Logi: From Luck & Logic
248,Ichigo 100%
33733,Inazuma Eleven: Ares no Tenbin
635,Juubee-chan: Lovely Gantai no Himitsu
1445,Mach GoGoGo
626,Mamotte Shugogetten!
41265,Mars Red
1597,Panyo Panyo Di Gi Charat
17115,Pokemon Best Wishes! Season 2: Episode N
1247,Project BLUE Chikyuu SOS
18099,Recorder to Randoseru Mi☆
32262,Renai Boukun
34754,Rilu Rilu Fairilu: Yousei no Door
4332,Seigi wo Aisuru Mono Gekkou Kamen
32228,Teekyuu 7
2032,Wellber no Monogatari: Sisters of Wellber
3024,Ribbon no Kishi
421,Stratos 4
33811,Teekyuu 8
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.
2255,Choujuu Kishin Dancougar
31456,Code:Realize - Sousei no Himegimi
782,Gasaraki
487,Girls Bravo: Second Season
260,Happy☆Lesson (TV)
39030,Hataage! Kemono Michi
6008,Jewelpet
667,Kashimashi: Girl Meets Girl
865,Kikou Senki Dragonar
30652,Long Riders!
21835,Majin Bone
5091,Manga Sarutobi Sasuke
86,Mobile Suit Gundam ZZ
2316,Akakichi no Eleven
31196,Cardfight!! Vanguard G: GIRS Crisis-hen
32802,Cardfight!! Vanguard G: Stride Gate-hen
1194,Coyote Ragtime Show
30039,Future Card Buddyfight Hundred
385,Gilgamesh
646,Haunted Junction
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011)
12963,Jewelpet Kira☆Deco!
1660,Kurogane Communication
1509,Mamotte! Lollipop
31537,Manaria Friends
4052,Medarot Damashii
2933,Mirai Keisatsu Urashiman
34839,Sanrio Danshi
6056,Sasuke
3809,Shirayuki Hime no Densetsu
2161,Skull Man
3668,Telepathy Shoujo Ran
34177,Tenshi no 3P!
473,Tide-Line Blue
924,Transformers: Choujin Master Force
10513,Usavich IV
30437,Wakako-zake
347,Wild Arms: Twilight Venom
2603,Mushi-Uta
41491,Nanatsu no Taizai: Fundo no Shinpan
9934,Nekogami Yaoyorozu
38089,"Okoshiyasu, Chitose-chan"
919,Ray The Animation
40957,Shin Chuuka Ichiban! 2nd Season
926,Tatakae! Chou Robot Seimeitai Transformers Victory
928,Transformers Galaxy Force
6129,Umi Monogatari: Anata ga Ite Kureta Koto
3077,Warau Salesman
2041,Ai to Yuuki no Pig Girl Tonde Buurin
6166,Asobi ni Iku yo!
10578,C³
1149,Choujuushin Gravion Zwei
35883,Cinderella Girls Gekijou 2nd Season
1629,Devilman Lady
2795,Dragonaut: The Resonance
236,E's Otherwise
5945,Element Hunters
33840,Kabuki-bu!
37587,Lapis Re:LiGHTs
36902,Mahou Shoujo Ore
3388,Majokko Megu-chan
1161,Maze☆Bakunetsu Jikuu (TV)
19429,Akuma no Riddle
28833,Chain Chronicle: Haecceitas no Hikari
31636,Dagashi Kashi
1466,Hakugei Densetsu
18097,Inazuma Eleven Go: Galaxy
2039,Mahou no Yousei Persia
33850,Nil Admirari no Tenbin
28819,Okusama ga Seitokaichou!
32603,Okusama ga Seitokaichou!+!
1300,Omishi Mahou Gekijou: Risky★Safety
24075,Persona 4 the Golden Animation
10156,Sacred Seven
7082,Shugo Chara! Party!
38923,Sinbi Apateu: Ghost Ball Bimil
2612,Spoon Oba-san
4208,Tetsujin 28-gou (1980)
175,Tokyo Underground
6779,Pokonyan!
6609,Pucca
20267,Wooser no Sono Higurashi: Kakusei-hen
34866,Yu☆Gi☆Oh! VRAINS
36882,Arifureta Shokugyou de Sekai Saikyou
33046,B-Project: Kodou*Ambitious
34055,Berserk 2nd Season
9119,Chirorin Mura Monogatari
4240,Ginga Senpuu Braiger
637,Iketeru Futari
913,Kakutou Bijin Wulong
148,Kita e.: Diamond Dust Drops
4073,Kyouryuu Daisensou Izenborg
7148,Ladies versus Butlers!
16906,Line Offline: Salaryman
41556,Maiko-san Chi no Makanai-san
3182,Massugu ni Ikou. 2nd Season
3193,Asobot Senki Gokuu
14913,Battle Spirits: Sword Eyes
34077,Cardfight!! Vanguard G: Next
40167,Cardfight!! Vanguard: Shinemon-hen
2703,Chousoku Spinner
8123,Cooking Papa
12549,"Dakara Boku wa, H ga Dekinai."
1581,Gift: Eternal Rainbow
12481,Gregory Horror Show: The Second Guest
403,Hanaukyou Maid-tai
590,Kage kara Mamoru!
2704,Kaiketsu Jouki Tanteidan
34964,Killing Bites
2487,Kyouryuu Boukenki Jura Tripper
23133,M3: Sono Kuroki Hagane
